GSM,515,2,20230,21015,0,120.9823,14.5783,1000,3,1,1442625860,1760143625,0
GSM,515,2,20233,32161,0,121.0176,14.6048,1425,12,1,1458561720,1760143924,0
GSM,515,2,20233,21499,0,121.0371,14.6126,1000,24,1,1458561720,1760144285,0
GSM,515,2,20233,21161,0,121.0209,14.6046,636,26,1,1458561720,1760143924,0
GSM,515,2,20235,21165,0,121.0366,14.6169,683,27,1,1458561721,1760144285,0
GSM,515,2,20235,39469,0,121.0506,14.6223,5443,26,1,1458561722,1760143927,0
GSM,515,2,20237,10843,0,121.0446,14.5673,1000,12,1,1458561723,1745487972,0
GSM,515,2,20237,22530,0,121.049,14.5847,1000,17,1,1458561725,1760143861,0
GSM,515,2,20237,32627,0,121.0612,14.5906,1000,19,1,1458561725,1745487971,0
GSM,515,2,20237,32647,0,121.0603,14.5843,1000,11,1,1458561725,1745487966,0
GSM,515,2,20235,19469,0,121.0509,14.6225,5475,19,1,1458561721,1760143927,0
GSM,515,2,20235,3157,0,121.032,14.6257,1096,12,1,1449281341,1760144284,0
GSM,515,2,20235,31183,0,121.0497,14.6212,1000,9,1,1458561721,1760143927,0
GSM,515,2,20237,11603,0,121.0622,14.5855,500,25,1,1458561723,1745487966,0
GSM,515,2,20237,12530,0,121.0475,14.5856,5273,19,1,1458561724,1760143861,0
GSM,515,2,20237,11611,0,121.0634,14.5876,1000,13,1,1458561723,1745487966,0
GSM,515,2,20237,21608,0,121.0579,14.583,500,26,1,1458561724,1745487966,0
GSM,515,2,20237,31618,0,121.0534,14.5725,1000,9,1,1458561725,1745487966,0
GSM,515,2,20237,39194,0,121.052,14.5825,1000,16,1,1458561726,1760143861,0
GSM,515,2,20239,11556,0,121.0836,14.584,1000,11,1,1452190831,1745747042,0
GSM,515,2,20237,32772,0,121.0492,14.5816,8062,15,1,1458561725,1760143982,0
GSM,515,2,20239,11607,0,121.0719,14.5894,1000,16,1,1458561726,1745487967,0
GSM,515,2,20242,1922,0,121.1103,14.6224,1000,13,1,1458561728,1745487971,0
GSM,515,2,20235,22782,0,121.0535,14.6144,1000,9,1,1458561721,1760143984,0
GSM,515,2,20235,23153,0,121.0385,14.6179,4051,10,1,1458561721,1760144284,0
GSM,515,2,20235,11192,0,121.0492,14.6203,5216,24,1,1458561721,1760143927,0
GSM,515,2,20235,59113,0,121.0518,14.6183,1000,24,1,1458561722,1760143985,0
GSM,515,2,20235,29469,0,121.0525,14.6213,5579,16,1,1458561721,1760143927,0
GSM,515,2,20237,12772,0,121.0528,14.5803,1000,11,1,1458561724,1760143983,0
GSM,515,2,20237,29435,0,121.0634,14.5852,1000,9,1,1458561725,1745487966,0
GSM,515,2,20237,22647,0,121.0613,14.5844,1000,11,1,1458561725,1745487966,0
GSM,515,2,20239,12640,0,121.0795,14.5942,1000,18,1,1458561726,1745487967,0
GSM,515,2,20239,1556,0,121.0809,14.5814,1531,7,1,1453653830,1745747042,0
GSM,515,2,20239,32607,0,121.0724,14.5887,1000,16,1,1458561726,1745487967,0
GSM,515,2,20239,31607,0,121.0723,14.5885,674,30,1,1458561726,1745487967,0
GSM,515,2,20235,33153,0,121.0428,14.6149,1000,6,1,1458561722,1760144285,0
GSM,515,2,20235,31165,0,121.0347,14.617,500,32,1,1458561721,1760144285,0
GSM,515,2,20237,11530,0,121.0508,14.5841,1000,24,1,1458561723,1760143861,0
GSM,515,2,20237,11618,0,121.0549,14.5733,1000,7,1,1458561723,1745487966,0
GSM,515,2,20237,21631,0,121.062,14.5852,1000,13,1,1458561724,1745487966,0
GSM,515,2,20237,21643,0,121.0654,14.5887,1000,11,1,1458561725,1745487966,0
